,Movie name,budget
18,Haevnen,"$5,500,000"
19,Le Havre,"$5,500,000"
20,El Clan,"$5,500,000"
21,Harvard Man,"$5,500,000"
22,Berlin Syndrome,"$5,500,000"
23,Salvation Boulevard,"$5,500,000"
24,R100,"$5,500,000"
25,Miss Julie,"$5,500,000"
26,Animals,"$5,500,000"
27,Portrait de la jeune fille en feu,"$5,400,000"
28,Irreversible,"$5,400,000"
29,NÃ£o Pare na Pista: A Melhor HistÃ³ria de Paulo C…,"$5,400,000"
30,Tao Jie,"$5,400,000"
31,47 Meters Down,"$5,300,000"
32,Rang De Basanti,"$5,300,000"
33,Grabbers,"$5,300,000"
34,La Vie d'AdÃ¨le â Chapitres 1 & 2,"$5,250,000"
35,Hodejegerne,"$5,250,000"
36,The Ten,"$5,250,000"
37,A Room for Romeo Brass,"$5,250,000"
38,The Girl with all the Gifts,"$5,250,000"
39,Wilson,"$5,200,000"
40,Saint Ralph,"$5,200,000"
41,Dum Maaro Dum,"$5,200,000"
42,Rebelles,"$5,200,000"
43,Somewhere in Time,"$5,100,000"
44,My Big Fat Greek Wedding,"$5,000,000"
45,Get Out,"$5,000,000"
46,Paranormal Activity 3,"$5,000,000"
47,Saw II,"$5,000,000"
48,Insidious Chapter 2,"$5,000,000"
49,Lights Out,"$5,000,000"
50,The Visit,"$5,000,000"
51,Happy Death Day,"$5,000,000"
52,Paranormal Activity 4,"$5,000,000"
53,Ouija,"$5,000,000"
54,MA,"$5,000,000"
55,A Nightmare On Elm Street 3: Dream Warriors,"$5,000,000"
56,No se Aceptan Devoluciones,"$5,000,000"
57,The Gift,"$5,000,000"
58,The Big Sick,"$5,000,000"
59,The Return of the Pink Panther,"$5,000,000"
60,The Robe,"$5,000,000"
61,Freddyâs Dead: The Final Nightmare,"$5,000,000"
62,Overcomer,"$5,000,000"
63,Monster,"$5,000,000"
64,Paranormal Activity: The Marked Ones,"$5,000,000"
65,"20,000 Leagues Under the Sea","$5,000,000"
66,Oculus,"$5,000,000"
67,Dallas Buyers Club,"$5,000,000"
68,No Escape,"$5,000,000"
69,The Elephant Man,"$5,000,000"
70,The Lazarus Effect,"$5,000,000"
71,Memento,"$5,000,000"
72,Our Idiot Brother,"$5,000,000"
73,The Strangers: Prey at Night,"$5,000,000"
74,Clerks II,"$5,000,000"
75,The Players Club,"$5,000,000"
76,Billy Elliot,"$5,000,000"
77,The Way Way Back,"$5,000,000"
78,"As Above, So Below","$5,000,000"
79,Godâs Not Dead 2,"$5,000,000"
80,The Apostle,"$5,000,000"
81,The Man From Snowy River,"$5,000,000"
82,House Party 2,"$5,000,000"
83,Doug's 1st Movie,"$5,000,000"
84,Race,"$5,000,000"
85,Mommie Dearest,"$5,000,000"
86,Still Alice,"$5,000,000"
87,Halloween 4: The Return of Michael Myers,"$5,000,000"
88,Apollo 18,"$5,000,000"
89,"Paul, Apostle of Christ","$5,000,000"
90,Addicted,"$5,000,000"
91,O (Othello),"$5,000,000"
92,Gretel & Hansel,"$5,000,000"
93,Halloween: The Curse of Michael Myers,"$5,000,000"
94,The Egyptian,"$5,000,000"
95,Eve's Bayou,"$5,000,000"
96,Nighthawks,"$5,000,000"
97,Friday the 13th Part VIII: Jason Takes Manhattan,"$5,000,000"
98,Spring Breakers,"$5,000,000"
99,It Comes at Night,"$5,000,000"
0,Y Tu MamÃ¡ TambiÃ©n,"$5,000,000"
1,Shaun of the Dead,"$5,000,000"
2,The Haunting of Molly Hartley,"$5,000,000"
3,Hillaryâs America: The Secret History of the De…,"$5,000,000"
4,Lone Star,"$5,000,000"
5,April Fool's Day,"$5,000,000"
6,Diner,"$5,000,000"
7,Before I Fall,"$5,000,000"
8,Lone Wolf McQuade,"$5,000,000"
9,Sunshine Cleaning,"$5,000,000"
10,Fifty Shades of Black,"$5,000,000"
11,A Farewell To Arms,"$5,000,000"
12,Solomon and Sheba,"$5,000,000"
13,The Beastmaster,"$5,000,000"
14,Not Easily Broken,"$5,000,000"
15,Black Christmas,"$5,000,000"
16,Momsâ Night Out,"$5,000,000"
17,Win Win,"$5,000,000"
18,The Belko Experiment,"$5,000,000"
19,The Perfect Match,"$5,000,000"
20,Digimon: The Movie,"$5,000,000"
21,Saved!,"$5,000,000"
22,Les invasions barbares,"$5,000,000"
23,Robin and Marian,"$5,000,000"
24,Force 10 from Navarone,"$5,000,000"
25,The Forsaken,"$5,000,000"
26,Jexi,"$5,000,000"
27,Fahrenheit 11/9,"$5,000,000"
28,UHF,"$5,000,000"
29,Sea Rex 3D: Journey to a Prehistoric World,"$5,000,000"
30,Grandmaâs Boy,"$5,000,000"
31,Captain Fantastic,"$5,000,000"
32,Slums of Beverly Hills,"$5,000,000"
33,Once Upon a Time in the West,"$5,000,000"
34,Made,"$5,000,000"
35,Donât Let Go,"$5,000,000"
36,La mala educaciÃ³n,"$5,000,000"
37,Moon,"$5,000,000"
38,90 Minutes in Heaven,"$5,000,000"
39,Incarnate,"$5,000,000"
40,Keeping Up with the Steins,"$5,000,000"
41,The Sweet Hereafter,"$5,000,000"
42,Bottle Shock,"$5,000,000"
43,My Old Lady,"$5,000,000"
44,Des Hommes et Des Dieux,"$5,000,000"
45,Jekyll and Hyde... Together Again,"$5,000,000"
46,Table 19,"$5,000,000"
47,The Beach Bum,"$5,000,000"
48,Green Room,"$5,000,000"
49,Thoroughbreds,"$5,000,000"
50,Heavenly Creatures,"$5,000,000"
51,The Other Side of the Door,"$5,000,000"
52,Everything Must Go,"$5,000,000"
53,Kill the Messenger,"$5,000,000"
54,Rabbit Hole,"$5,000,000"
55,Jem and the Holograms,"$5,000,000"
56,Nomadland,"$5,000,000"
57,Paterson,"$5,000,000"
58,Zero Effect,"$5,000,000"
59,A Midnight Clear,"$5,000,000"
60,The Machinist,"$5,000,000"
61,Light Sleeper,"$5,000,000"
62,American Teen,"$5,000,000"
63,Atlas Shrugged: Who Is John Galt?,"$5,000,000"
64,Party Monster,"$5,000,000"
65,The Oh in Ohio,"$5,000,000"
66,Bottle Rocket,"$5,000,000"
67,Ain't Them Bodies Saints,"$5,000,000"
68,Albino Alligator,"$5,000,000"
69,Jimi: All is By My Side,"$5,000,000"
70,Skins,"$5,000,000"
71,"Gandhi, My Father","$5,000,000"
72,Standard Operating Procedure,"$5,000,000"
73,Tucker & Dale vs. Evil,"$5,000,000"
74,No Looking Back,"$5,000,000"
75,Cop Car,"$5,000,000"
76,"Lovely, Still","$5,000,000"
77,Tycoon,"$5,000,000"
78,Desert Blue,"$5,000,000"
79,Decoys,"$5,000,000"
80,Stuck,"$5,000,000"
81,Redacted,"$5,000,000"
82,Rudderless,"$5,000,000"
83,Fascination,"$5,000,000"
84,Grace,"$5,000,000"
85,Area 51,"$5,000,000"
86,Revenge of the Green Dragons,"$5,000,000"
87,Mientras duermes,"$5,000,000"
88,Flying By,"$5,000,000"
89,The Cottage,"$5,000,000"
90,Palm Springs,"$5,000,000"
91,Dying of the Light,"$5,000,000"
92,Yoga Hosers,"$5,000,000"
93,Grand Isle,"$5,000,000"
94,Capricorn One,"$5,000,000"
95,Dead Like Me: Life After Death,"$5,000,000"
96,Farce of the Penguins,"$5,000,000"
97,Psych 9,"$5,000,000"
98,Wheelman,"$5,000,000"
99,Reach Me,"$5,000,000"
0,Henry & Me,"$5,000,000"
1,Born of War,"$5,000,000"
2,Let's Kill Ward's Wife,"$5,000,000"
3,We Have Your Husband,"$5,000,000"
4,Should've Been Romeo,"$5,000,000"
5,Aztec Warrior,"$5,000,000"
6,Navy SEAL vs. Zombies,"$5,000,000"
7,The Hatching,"$5,000,000"
8,Running Forever,"$5,000,000"
9,7500,"$5,000,000"
10,Every Day,"$4,900,000"
11,Mommy,"$4,900,000"
12,Obsluhoval jsem anglickÃ©ho krÃ¡le,"$4,900,000"
13,Soul Kitchen,"$4,900,000"
14,The Awakening,"$4,900,000"
15,All Hat,"$4,900,000"
16,Sling Blade,"$4,833,610"
17,Hostel,"$4,800,000"
18,Only God Forgives,"$4,800,000"
19,Take Shelter,"$4,750,000"
20,Tristram Shandy: A Cock and Bull Story,"$4,750,000"
21,The Texas Chainsaw Massacre 2,"$4,700,000"
22,Lady in White,"$4,700,000"
23,Driving Lessons,"$4,700,000"
24,Without Men,"$4,700,000"
25,Treading Water,"$4,700,000"
26,Pat Garrett and Billy the Kid,"$4,638,783"
27,Camping Sauvage,"$4,600,000"
28,Barfi,"$4,600,000"
29,Dear Frankie,"$4,600,000"
30,The Assassination of Richard Nixon,"$4,600,000"
31,Le nom des gens,"$4,600,000"
32,Savage Grace,"$4,600,000"
33,Out of the Blue,"$4,600,000"
34,Police Academy,"$4,500,000"
35,Four Weddings and a Funeral,"$4,500,000"
36,The Blue Lagoon,"$4,500,000"
37,Fast Times at Ridgemont High,"$4,500,000"
38,Secrets & Lies,"$4,500,000"
39,25th Hour,"$4,500,000"
40,After Hours,"$4,500,000"
41,Moby Dick,"$4,500,000"
42,The Lobster,"$4,500,000"
43,Bound,"$4,500,000"
44,Requiem for a Dream,"$4,500,000"
45,State Fair,"$4,500,000"
46,LÃ¥t den rÃ¤tte komma in,"$4,500,000"
47,Tango,"$4,500,000"
48,Salvador,"$4,500,000"
49,Donnie Darko,"$4,500,000"
50,Salvando al Soldado Perez,"$4,500,000"
51,Karakter,"$4,500,000"
52,Nannerl la soeur de Mozart,"$4,500,000"
53,Spun,"$4,500,000"
54,Life During Wartime,"$4,500,000"
55,Chinjeolhan geumjassi,"$4,500,000"
56,Blackthorn,"$4,500,000"
57,Maggie,"$4,500,000"
58,Lilja 4-ever,"$4,500,000"
59,After.Life,"$4,500,000"
60,Mean Machine,"$4,500,000"
61,Fong juk,"$4,500,000"
62,Spoken Word,"$4,500,000"
63,The Sweeney,"$4,500,000"
64,Falcon Rising,"$4,500,000"
65,Blood Quantum,"$4,500,000"
66,Hansel & Gretel Get Baked,"$4,500,000"
67,Fugly!,"$4,500,000"
68,Zipper,"$4,500,000"
69,The Final Girls,"$4,500,000"
70,Daisy Winters,"$4,500,000"
71,One Flew Over the Cuckoo's Nest,"$4,400,000"
72,Silent Movie,"$4,400,000"
73,Airlift (2016),"$4,400,000"
74,R.L. Stineâs Monsterville: The Cabinet of Souls,"$4,400,000"
75,Anna,"$4,357,373"
76,Whale Rider,"$4,300,000"
77,Sexy Beast,"$4,300,000"
78,Paa,"$4,300,000"
79,Snabba Cash,"$4,300,000"
80,Night of the Living Dead,"$4,200,000"
81,Nochnoy dozor,"$4,200,000"
82,Animal Kingdom,"$4,200,000"
83,George A. Romero's Survival of the Dead,"$4,200,000"
84,Cargo,"$4,200,000"
85,High School Musical,"$4,200,000"
86,Love and Death on Long Island,"$4,030,000"
87,Porky's,"$4,000,000"
88,Peter Pan,"$4,000,000"
89,The Crying Game,"$4,000,000"
90,Lost in Translation,"$4,000,000"
91,Annie Hall,"$4,000,000"
92,The Boy Next Door,"$4,000,000"
93,The Greatest Show on Earth,"$4,000,000"
94,Leaving Las Vegas,"$4,000,000"
95,Monster's Ball,"$4,000,000"
96,Boyhood,"$4,000,000"
97,Exodus,"$4,000,000"
98,The Kids Are All Right,"$4,000,000"
99,Life of Brian,"$4,000,000"
0,A Haunted House 2,"$4,000,000"
1,Late Night,"$4,000,000"
2,The Last Exorcism Part II,"$4,000,000"
3,The Front Page,"$4,000,000"
4,Trapeze,"$4,000,000"
5,The Return of the Living Dead,"$4,000,000"
6,They Live,"$4,000,000"
7,Saving Grace,"$4,000,000"
8,The Great Escape,"$4,000,000"
9,What the #$'! Do We Know,"$4,000,000"
10,The Lighthouse,"$4,000,000"
11,The Darkness,"$4,000,000"
12,Scoop,"$4,000,000"
13,The Wash,"$4,000,000"
14,3 Strikes,"$4,000,000"
15,The Visitor,"$4,000,000"
16,Traffik,"$4,000,000"
17,The Cooler,"$4,000,000"
18,The Misfits,"$4,000,000"
19,The Night Listener,"$4,000,000"
20,The Jerky Boys,"$4,000,000"
21,El orfanato,"$4,000,000"
22,Bug,"$4,000,000"
23,The Rules of Attraction,"$4,000,000"
24,Topaz,"$4,000,000"
25,Let's Go to Prison,"$4,000,000"
26,Four Rooms,"$4,000,000"
27,Secretary,"$4,000,000"
28,The Real Cancun,"$4,000,000"
29,Talk Radio,"$4,000,000"
30,Waiting for Guffman,"$4,000,000"
31,Love Stinks,"$4,000,000"
32,Samsara,"$4,000,000"
33,You Kill Me,"$4,000,000"
34,CafarnaÃºm,"$4,000,000"
35,The Art of Getting By,"$4,000,000"
36,Thumbsucker,"$4,000,000"
37,Red State,"$4,000,000"
38,MirrorMask,"$4,000,000"
39,The Barbarians,"$4,000,000"
40,Holy Motors,"$4,000,000"
41,The Signal,"$4,000,000"
42,Poolhall Junkies,"$4,000,000"
43,The Loss of Sexual Innocence,"$4,000,000"
44,The Face of Love,"$4,000,000"
45,Joe,"$4,000,000"
46,Prison,"$4,000,000"
47,Shooting Fish,"$4,000,000"
48,Adoration,"$4,000,000"
49,Psycho Beach Party,"$4,000,000"
50,The Big Tease,"$4,000,000"
51,Polina danser sa vie,"$4,000,000"
52,Desert Dancer,"$4,000,000"
53,"Guten Tag, Ramon","$4,000,000"
54,Mondays in the Sun,"$4,000,000"
55,Manglehorn,"$4,000,000"
56,Tau ming chong,"$4,000,000"
57,Trust,"$4,000,000"
58,Sweet Country,"$4,000,000"
59,An Everlasting Piece,"$4,000,000"
60,Among Giants,"$4,000,000"
61,The Velocity of Gary,"$4,000,000"
62,Stake Land,"$4,000,000"
63,Praia do Futuro,"$4,000,000"
64,Sonny,"$4,000,000"
65,The Last Time I Committed Suicide,"$4,000,000"
66,13 Sins,"$4,000,000"
67,Another Happy Day,"$4,000,000"
68,Inescapable,"$4,000,000"
69,Perfectos Desconocidos,"$4,000,000"
70,Geograf globus propil,"$4,000,000"
71,Down a Dark Hall,"$4,000,000"
72,Patients of a Saint,"$4,000,000"
73,A Lonely Place to Die,"$4,000,000"
74,Brawl in Cell Block 99,"$4,000,000"
75,Nothing,"$4,000,000"
76,The Loved Ones,"$4,000,000"
77,1776,"$4,000,000"
78,Hell's Angels,"$4,000,000"
79,Purple Violets,"$4,000,000"
80,Replicas,"$4,000,000"
81,The Helpers,"$4,000,000"
82,The Veil,"$4,000,000"
83,The Perfect Wave,"$4,000,000"
84,How to Fall in Love,"$4,000,000"
85,Chain of Command,"$4,000,000"
86,The Ninth Configuration,"$4,000,000"
87,Gone with the Wind,"$3,900,000"
88,A Man for All Seasons,"$3,900,000"
89,Ben-Hur: A Tale of the Christ,"$3,900,000"
90,Mugge & vejfesten,"$3,851,257"
91,Network,"$3,800,000"
92,Down for Life,"$3,800,000"
93,The Good Heart,"$3,800,000"
94,Major Dundee,"$3,800,000"
95,Hevi reissu,"$3,800,000"
96,The Taking of Pelham One Two Three,"$3,800,000"
97,Annie Get Your Gun,"$3,768,785"
98,Lâattentat,"$3,750,000"
99,Casa de Areia,"$3,750,000"
0,Four Lions,"$3,750,000"
1,Slow West,"$3,750,000"
2,Defendor,"$3,750,000"
3,Kono sekai no katasumi ni,"$3,750,000"
4,The Ballad of Cable Hogue,"$3,716,946"
5,The Pirate,"$3,700,000"
6,The History Boys,"$3,700,000"
7,Unknown,"$3,700,000"
8,Midnight Cowboy,"$3,600,000"
9,Billy: The Early Years of Billy Graham,"$3,600,000"
10,Crown Vic,"$3,600,000"
11,UtÃ¸ya 22. juli,"$3,600,000"
12,Airplane!,"$3,500,000"
13,M*A*S*H,"$3,500,000"
14,The Full Monty,"$3,500,000"
15,Truth or Dare,"$3,500,000"
16,Menace II Society,"$3,500,000"
17,Friday,"$3,500,000"
18,The Witch,"$3,500,000"
19,Winchester,"$3,500,000"
20,Call Me by Your Name,"$3,500,000"
21,Empire,"$3,500,000"
22,Dark Skies,"$3,500,000"
23,Forever My Girl,"$3,500,000"
24,Creepshow 2,"$3,500,000"
25,In Cold Blood,"$3,500,000"
26,The Nun's Story,"$3,500,000"
27,Frenzy,"$3,500,000"
28,Harper,"$3,500,000"
29,I Got the Hook-Up!,"$3,500,000"
30,She's the One,"$3,500,000"
31,Terror Train,"$3,500,000"
32,Gods and Monsters,"$3,500,000"
33,El secreto de sus ojos,"$3,500,000"
34,Evil Dead II,"$3,500,000"
35,Day of the Dead,"$3,500,000"
36,First Reformed,"$3,500,000"
37,Pootie Tang,"$3,500,000"
38,Honey Boy,"$3,500,000"
39,The House Next Door: Meet the Blacks 2,"$3,500,000"
40,Believe,"$3,500,000"
41,La otra conquista,"$3,500,000"
42,American Honey,"$3,500,000"
43,The Bronze,"$3,500,000"
44,Trolljegeren,"$3,500,000"
45,Ira and Abby,"$3,500,000"
46,The Masked Saint,"$3,500,000"
47,Winter Passing,"$3,500,000"
48,D.E.B.S.,"$3,500,000"
49,Time to Choose,"$3,500,000"
50,Surveillance,"$3,500,000"
51,Taxman,"$3,500,000"
52,The Kick,"$3,500,000"
53,The Betrayed,"$3,500,000"
54,The Secret,"$3,500,000"
55,2:13,"$3,500,000"
56,"Batman: The Dark Knight Returns, Part 2","$3,500,000"
57,In the Name of the King III,"$3,500,000"
58,Wicked Blood,"$3,500,000"
59,Dawn Patrol,"$3,500,000"
60,Jagten,"$3,450,000"
61,Lords of London,"$3,440,000"
62,La marche de l'empereur,"$3,400,000"
63,High Anxiety,"$3,400,000"
64,Margin Call,"$3,400,000"
65,Choke,"$3,400,000"
66,L'incomparable mademoiselle C.,"$3,400,000"
67,La Tourneuse de Pages,"$3,400,000"
68,August,"$3,400,000"
69,Babysitting,"$3,400,000"
70,To Write Love On Her Arms,"$3,400,000"
71,Vilaine,"$3,400,000"
72,Carousel,"$3,380,000"
73,Whiplash,"$3,300,000"
74,Bella,"$3,300,000"
75,Cidade de Deus,"$3,300,000"
76,Human Traffic,"$3,300,000"
77,The Dead Girl,"$3,300,000"
78,The Opposite Sex,"$3,300,000"
79,A Christmas Story,"$3,250,000"
80,Class of 1984,"$3,250,000"
81,Entre les murs,"$3,250,000"
82,Dreaming of Joseph Lees,"$3,250,000"
83,Rosemary's Baby,"$3,200,000"
84,Sorry to Bother You,"$3,200,000"
85,The Man Who Shot Liberty Valance,"$3,200,000"
86,Maria Full of Grace,"$3,200,000"
87,Beginners,"$3,200,000"
88,The Meddler,"$3,200,000"
89,Adam,"$3,200,000"
90,Feast,"$3,200,000"
91,Itâs a Wonderful Life,"$3,180,000"
92,Trainspotting,"$3,100,000"
93,Antiviral,"$3,100,000"
94,National Lampoon's Animal House,"$3,000,000"
95,Paranormal Activity 2,"$3,000,000"
96,War Room,"$3,000,000"
97,The Purge,"$3,000,000"
98,Goldfinger,"$3,000,000"
99,Sinister,"$3,000,000"
0,The Original Kings of Comedy,"$3,000,000"
1,The Bridge on the River Kwai,"$3,000,000"
2,Coming Home,"$3,000,000"
3,Serpico,"$3,000,000"
4,Waking Ned Devine,"$3,000,000"
5,Air Bud,"$3,000,000"
6,Bowling for Columbine,"$3,000,000"
7,A Nightmare on Elm Street Part 2: Freddyâs Reve…,"$3,000,000"
8,A Room with a View,"$3,000,000"
9,Love and Death,"$3,000,000"
10,Friday the 13th Part VI: Jason Lives,"$3,000,000"
11,Martin Lawrence Live: RunTelDat,"$3,000,000"
12,The Apartment,"$3,000,000"
13,The Farewell,"$3,000,000"
14,Cat on a Hot Tin Roof,"$3,000,000"
15,Beneath the Planet of the Apes,"$3,000,000"
16,Pokemon 3: The Movie,"$3,000,000"
17,Jason Goes to Hell: The Final Friday,"$3,000,000"
18,Spaced Invaders,"$3,000,000"
19,The Case for Christ,"$3,000,000"
20,Family Plot,"$3,000,000"
21,Torn Curtain,"$3,000,000"
22,Upgrade,"$3,000,000"
23,Dave Chappelle's Block Party,"$3,000,000"
24,Krush Groove,"$3,000,000"
25,Impractical Jokers: The Movie,"$3,000,000"
26,Elmer Gantry,"$3,000,000"
27,Next Day Air,"$3,000,000"
28,Judgment at Nuremberg,"$3,000,000"
29,Belly,"$3,000,000"
30,Trippinâ,"$3,000,000"
31,Red River,"$3,000,000"
32,The Deep End,"$3,000,000"
33,Before Midnight,"$3,000,000"
34,Teen Wolf Too,"$3,000,000"
35,The Collector,"$3,000,000"
36,Phantasm II,"$3,000,000"
37,Let There Be Light,"$3,000,000"
38,Phat Girlz,"$3,000,000"
39,Woman Thou Art Loosed,"$3,000,000"
40,Real Women Have Curves,"$3,000,000"
41,Gallipoli,"$3,000,000"
42,Water,"$3,000,000"
43,The Last Black Man in San Francisco,"$3,000,000"
44,Donât Think Twice,"$3,000,000"
45,Swiss Army Man,"$3,000,000"
46,East is East,"$3,000,000"
47,Whipped,"$3,000,000"
48,Kama Sutra,"$3,000,000"
49,Frances Ha,"$3,000,000"
50,Please Give,"$3,000,000"
51,Willy Wonka & the Chocolate Factory,"$3,000,000"
52,Warlock: The Armageddon,"$3,000,000"
53,8 Heads in a Duffel Bag,"$3,000,000"
54,Days of Heaven,"$3,000,000"
55,Thirteen Conversations About One Thing,"$3,000,000"
56,Compadres,"$3,000,000"
57,Jawbreaker,"$3,000,000"
58,Basquiat,"$3,000,000"
59,Tsotsi,"$3,000,000"
60,Letters to God,"$3,000,000"
61,Happiness,"$3,000,000"
62,I'm in Love with a Church Girl,"$3,000,000"
63,DysFunkTional Family,"$3,000,000"
64,Tusk,"$3,000,000"
65,The Wall,"$3,000,000"
66,Elephant,"$3,000,000"
67,Damsels in Distress,"$3,000,000"
68,Oldboy,"$3,000,000"
69,Hobo with a Shotgun,"$3,000,000"
70,The D Train,"$3,000,000"
71,Creature,"$3,000,000"
72,Bachelorette,"$3,000,000"
73,Fish Tank,"$3,000,000"
74,Everybody Wants to Be Italian,"$3,000,000"
75,The Bounce Back,"$3,000,000"
76,Freeway,"$3,000,000"
77,Love's Abiding Joy,"$3,000,000"
78,Dead Alive,"$3,000,000"
79,Chain Letter,"$3,000,000"
80,Tim and Eric's Billion Dollar Movie,"$3,000,000"
81,Holly,"$3,000,000"
82,Hard Eight,"$3,000,000"
83,The Eclipse,"$3,000,000"
84,The Grand,"$3,000,000"
85,Sommersturm,"$3,000,000"
86,Fort McCoy,"$3,000,000"
87,The Gambler,"$3,000,000"
88,Just Looking,"$3,000,000"
89,Before We Go,"$3,000,000"
90,The Divide,"$3,000,000"
91,Tanner Hall,"$3,000,000"
92,My Big Fat Independent Movie,"$3,000,000"
93,Demonic,"$3,000,000"
94,Ã  l\'intÃ©rieur,"$3,000,000"
95,They Came Together,"$3,000,000"
96,Open Road,"$3,000,000"
97,Alice in Wonderland,"$3,000,000"
98,Barry Munday,"$3,000,000"
99,The Deported,"$3,000,000"
0,Chicago Overcoat,"$3,000,000"
1,Never Back Down 2: The Beatdown,"$3,000,000"
2,AWOL-72,"$3,000,000"
3,30 Nights Of Paranormal Activity With The Devil…,"$3,000,000"
4,Enter the Dangerous Mind,"$3,000,000"
5,Something Wicked,"$3,000,000"
6,Point Blank,"$3,000,000"
7,Iguana,"$3,000,000"
8,Four Single Fathers,"$3,000,000"
9,Amnesiac,"$3,000,000"
10,Unnatural,"$3,000,000"
11,Close Range,"$3,000,000"
12,The Harvey Girls,"$2,931,000"
13,Cinderella,"$2,900,000"
14,Central do Brasil,"$2,900,000"
15,Pocketful of Miracles,"$2,900,000"
16,Boynton Beach Club,"$2,900,000"
17,Freakonomics,"$2,900,000"
18,Griff the Invisible,"$2,900,000"
19,Some Like it Hot,"$2,883,848"
20,High Tension,"$2,850,000"
21,Young Frankenstein,"$2,800,000"
22,The Omen,"$2,800,000"
23,Hustle & Flow,"$2,800,000"
24,Friday the 13th Part VII: The New Blood,"$2,800,000"
25,Midnight Sun,"$2,800,000"
26,Phoenix Forgotten,"$2,800,000"
27,Artie Lange's Beer League,"$2,800,000"
28,"HvÃ­tur, HvÃ­tur Dagur","$2,800,000"
29,The Wizard of Oz,"$2,777,000"
30,Diary of the Dead,"$2,750,000"
31,Deux,"$2,750,000"
32,The Black Stallion,"$2,700,000"
33,Ulee's Gold,"$2,700,000"
34,Indivisible,"$2,700,000"
35,Lage Raho Munna Bhai,"$2,700,000"
36,Le fils de lâautre,"$2,700,000"
37,Sardaar Ji,"$2,700,000"
38,Rejsen til Saturn,"$2,700,000"
39,Donovan's Reef,"$2,686,000"
40,Diane,"$2,660,000"
41,The Dress,"$2,650,000"
42,A Guy Named Joe,"$2,627,000"
43,Blazing Saddles,"$2,600,000"
44,Friday the 13th Part IV: The Final Chapter,"$2,600,000"
45,Ida,"$2,600,000"
46,Maurice,"$2,600,000"
47,Riding Giants,"$2,600,000"
48,Los CronocrÃ­menes,"$2,600,000"
49,La Cara Oculta,"$2,600,000"
50,Timber Falls,"$2,600,000"
51,Silver Medalist,"$2,600,000"
52,"Fat, Sick & Nearly Dead","$2,600,000"
53,Singin' in the Rain,"$2,540,000"
54,Bonnie and Clyde,"$2,500,000"
55,A Haunted House,"$2,500,000"
56,2016: Obamaâs America,"$2,500,000"
57,Kevin Hart: Let Me Explain,"$2,500,000"
58,Garden State,"$2,500,000"
59,That Thing You Do!,"$2,500,000"
60,Halloween II,"$2,500,000"
61,Halloween 3: Season of the Witch,"$2,500,000"
62,Religulous,"$2,500,000"
63,Escape from the Planet of the Apes,"$2,500,000"
64,Hud,"$2,500,000"
65,The Spectacular Now,"$2,500,000"
66,My Own Private Idaho,"$2,500,000"
67,Before Sunrise,"$2,500,000"
68,Hunt for the Wilderpeople,"$2,500,000"
69,Robot & Frank,"$2,500,000"
70,Sur Le Seuil,"$2,500,000"
71,Jesus' Son,"$2,500,000"
72,Saving Face,"$2,500,000"
73,Brick Lane,"$2,500,000"
74,The Lost Medallion: The Adventures of Billy Stone,"$2,500,000"
75,My Life Without Me,"$2,500,000"
76,Marilyn Hotchkiss' Ballroom Dancing and Charm S…,"$2,500,000"
77,Super,"$2,500,000"
78,Fuel,"$2,500,000"
79,Valley of the Hearts Delight,"$2,500,000"
80,The Other End of the Line,"$2,500,000"
81,8: The Mormon Proposition,"$2,500,000"
82,Sleep Dealer,"$2,500,000"
83,Eye of the Dolphin,"$2,500,000"
84,Underdogs,"$2,500,000"
85,Anatomie,"$2,500,000"
86,The Calling,"$2,500,000"
87,Alien Uprising,"$2,500,000"
88,Christmas Mail,"$2,500,000"
89,Stung,"$2,500,000"
90,Sky Sharks,"$2,500,000"
91,8 Days,"$2,500,000"
92,Antibirth,"$2,500,000"
93,The Rise of the Krays,"$2,500,000"
94,Not Safe For Work,"$2,500,000"
95,Malcolm & Marie,"$2,500,000"
96,Go For It!,"$2,450,000"
97,Get on the Bus,"$2,400,000"
98,Thr3e,"$2,400,000"
99,Idiocracy,"$2,400,000"
0,NiktÃ©,"$2,400,000"
1,The Kindergarten Teacher,"$2,400,000"
2,Always Woodstock,"$2,400,000"
3,This is England,"$2,380,000"
4,Bathing Beauty,"$2,361,000"
5,Do You Believe?,"$2,300,000"
6,Show Boat,"$2,300,000"
7,Profile,"$2,300,000"
8,"Dancer, Texas Pop. 81","$2,300,000"
9,Frontera,"$2,300,000"
10,Redemption Road,"$2,300,000"
11,The Toxic Avenger Part II,"$2,300,000"
12,Eden,"$2,300,000"
13,The Brave Little Toaster,"$2,300,000"
14,Pinocchio,"$2,289,247"
15,Fantasia,"$2,280,000"
16,Friday the 13th Part 3,"$2,250,000"
17,The French Connection,"$2,200,000"
18,Friday the 13th Part V: A New Beginning,"$2,200,000"
19,The Last Sin Eater,"$2,200,000"
20,Louise-Michel,"$2,200,000"
21,Impact Point,"$2,200,000"
22,The Valley of Decision,"$2,160,000"
23,Chicken Tikka Masala,"$2,160,000"
24,Jack Brooks: Monster Slayer,"$2,150,000"
25,The Best Years of Our Lives,"$2,100,000"
26,Bully,"$2,100,000"
27,Elling,"$2,100,000"
28,Mi America,"$2,100,000"
29,[Rec],"$2,100,000"
30,Infected,"$2,100,000"
31,Lies in Plain Sight,"$2,100,000"
